key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,key_resp_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus,distractor1,distractor2,distractor3,distractor4,CorrAns,isi_duration,isi_dur_in_seconds,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_4.rt
return,22.8131,space,16.4403,space,0.7734,,0,0,0,159,1,S, , , , ,space,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.3794,,0,1,1,243,1,X, , , , ,,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.7495,,0,2,2,250,1,V, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.6976,,0,3,3,253,1,N, , , , ,space,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,,,,0,4,4,133,1,X, ,4, ,6,,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,,,,0,5,5,311,1,X,1,2,7,3,,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.412,,0,6,6,194,1,D, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.5033,,0,7,7,202,1,L, , , , ,space,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.6502,,0,8,8,216,1,R, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.4271,,0,9,9,275,1,G, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.6826,,0,10,10,134,1,J, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,,,,0,11,11,168,1,X, , , , ,,2500,2.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.3766,,0,12,12,131,1,G, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.7811,,0,13,13,327,1,E, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.6482,,0,14,14,204,1,Z, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.4993,,0,15,15,298,1,I, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.5313,,0,16,16,115,1,R, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,,,,0,17,17,148,1,X, , , , ,,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.3104,,0,18,18,64,1,N, , , , ,space,2000,2,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,,,,0,19,19,129,1,X,2,3,5, ,,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
,,,,space,0.5797,,0,20,20,120,1,U, , , , ,space,1500,1.5,,001,2021-08-17_17h38.42.326,natb3,2021.2.3,Linux x86_64,60.12506013,61184fd3f123161339a9fc2f,6107d0959f7c4c3641818b95,611be4ed519389a4cb6d0215,
